SKU,Name,UPCBarcode,Price,ImageURL
TA25280-1-OFFWH-L,Sundown Top,9360263313295,45,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25280-1_Sundown Top_Off White W Navy_1.jpg
TA25280-1-OFFWH-M,Sundown Top,9360263313288,45,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25280-1_Sundown Top_Off White W Navy_1.jpg
TA25280-1-OFFWH-S,Sundown Top,9360263313271,45,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25280-1_Sundown Top_Off White W Navy_1.jpg
TA25280-1-OFFWH-XL,Sundown Top,9360263313301,45,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25280-1_Sundown Top_Off White W Navy_1.jpg
TA25280-1-OFFWH-XS,Sundown Top,9360263313264,45,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25280-1_Sundown Top_Off White W Navy_1.jpg
TA25287-1-BLK-L,Livia Maxi Dress,9360263313646,99,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25287-1_Livia Maxi Dress_Black W White_1.jpg
TA25287-1-BLK-M,Livia Maxi Dress,9360263313639,99,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25287-1_Livia Maxi Dress_Black W White_1.jpg
TA25287-1-BLK-S,Livia Maxi Dress,9360263313622,99,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25287-1_Livia Maxi Dress_Black W White_1.jpg
TA25287-1-BLK-XL,Livia Maxi Dress,9360263313653,99,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25287-1_Livia Maxi Dress_Black W White_1.jpg
TA25287-1-BLK-XS,Livia Maxi Dress,9360263313615,99,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25287-1_Livia Maxi Dress_Black W White_1.jpg
TA25287-1-OFFWHB-L,Livia Maxi Dress,9360263313691,99,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25287-1_Livia Maxi Dress_Off White W Black_1.jpg
TA25287-1-OFFWHB-M,Livia Maxi Dress,9360263313684,99,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25287-1_Livia Maxi Dress_Off White W Black_1.jpg
TA25287-1-OFFWHB-S,Livia Maxi Dress,9360263313677,99,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25287-1_Livia Maxi Dress_Off White W Black_1.jpg
TA25287-1-OFFWHB-XL,Livia Maxi Dress,9360263313707,99,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25287-1_Livia Maxi Dress_Off White W Black_1.jpg
TA25287-1-OFFWHB-XS,Livia Maxi Dress,9360263313660,99,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25287-1_Livia Maxi Dress_Off White W Black_1.jpg
TA25287-1-OFFWHT-L,Livia Maxi Dress,9360263313745,99,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25287-1_Livia Maxi Dress_Off White W Tan_1.jpg
TA25287-1-OFFWHT-M,Livia Maxi Dress,9360263313738,99,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25287-1_Livia Maxi Dress_Off White W Tan_1.jpg
TA25287-1-OFFWHT-S,Livia Maxi Dress,9360263313721,99,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25287-1_Livia Maxi Dress_Off White W Tan_1.jpg
TA25287-1-OFFWHT-XL,Livia Maxi Dress,9360263313752,99,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25287-1_Livia Maxi Dress_Off White W Tan_1.jpg
TA25287-1-OFFWHT-XS,Livia Maxi Dress,9360263313714,99,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25287-1_Livia Maxi Dress_Off White W Tan_1.jpg
TA25294-1-OFFWH-L,Aurora Maxi Dress,9360263314049,59,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25294-1_Aurora Maxi Dress_Off White_1.jpg
TA25294-1-OFFWH-M,Aurora Maxi Dress,9360263314032,59,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25294-1_Aurora Maxi Dress_Off White_1.jpg
TA25294-1-OFFWH-S,Aurora Maxi Dress,9360263314025,59,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25294-1_Aurora Maxi Dress_Off White_1.jpg
TA25294-1-OFFWH-XL,Aurora Maxi Dress,9360263314056,59,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25294-1_Aurora Maxi Dress_Off White_1.jpg
TA25294-1-OFFWH-XS,Aurora Maxi Dress,9360263314018,59,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25294-1_Aurora Maxi Dress_Off White_1.jpg
TA25300-1-BLU-L,Sprite Sleeveless Top,9360263314315,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-1_Sprite Sleeveless Top_Chambray Blue_1.jpg
TA25300-1-BLU-M,Sprite Sleeveless Top,9360263314308,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-1_Sprite Sleeveless Top_Chambray Blue_1.jpg
TA25300-1-BLU-S,Sprite Sleeveless Top,9360263314292,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-1_Sprite Sleeveless Top_Chambray Blue_1.jpg
TA25300-1-BLU-XL,Sprite Sleeveless Top,9360263314322,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-1_Sprite Sleeveless Top_Chambray Blue_1.jpg
TA25300-1-BLU-XS,Sprite Sleeveless Top,9360263314285,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-1_Sprite Sleeveless Top_Chambray Blue_1.jpg
TA25300-1-WHT-L,Sprite Sleeveless Top,9360263314360,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-1_Sprite Sleeveless Top_White_1.jpg
TA25300-1-WHT-M,Sprite Sleeveless Top,9360263314353,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-1_Sprite Sleeveless Top_White_1.jpg
TA25300-1-WHT-S,Sprite Sleeveless Top,9360263314346,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-1_Sprite Sleeveless Top_White_1.jpg
TA25300-1-WHT-XL,Sprite Sleeveless Top,9360263314377,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-1_Sprite Sleeveless Top_White_1.jpg
TA25300-1-WHT-XS,Sprite Sleeveless Top,9360263314339,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-1_Sprite Sleeveless Top_White_1.jpg
TA25300-2-BER-L,Sprite Sleeveless Top,9360263382772,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-2_Sprite Sleeveless Top_Raspberry_1.jpg
TA25300-2-BER-M,Sprite Sleeveless Top,9360263382765,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-2_Sprite Sleeveless Top_Raspberry_1.jpg
TA25300-2-BER-S,Sprite Sleeveless Top,9360263382758,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-2_Sprite Sleeveless Top_Raspberry_1.jpg
TA25300-2-BER-XL,Sprite Sleeveless Top,9360263382789,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-2_Sprite Sleeveless Top_Raspberry_1.jpg
TA25300-2-BER-XS,Sprite Sleeveless Top,9360263382741,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-2_Sprite Sleeveless Top_Raspberry_1.jpg
TA25300-2-BLUE-L,Sprite Sleeveless Top,9360263382826,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-2_Sprite Sleeveless Top_Blue_1.jpg
TA25300-2-BLUE-M,Sprite Sleeveless Top,9360263382819,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-2_Sprite Sleeveless Top_Blue_1.jpg
TA25300-2-BLUE-S,Sprite Sleeveless Top,9360263382802,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-2_Sprite Sleeveless Top_Blue_1.jpg
TA25300-2-BLUE-XL,Sprite Sleeveless Top,9360263382833,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-2_Sprite Sleeveless Top_Blue_1.jpg
TA25300-2-BLUE-XS,Sprite Sleeveless Top,9360263382796,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-2_Sprite Sleeveless Top_Blue_1.jpg
TA25300-2-LIL-L,Sprite Sleeveless Top,9360263382871,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-2_Sprite Sleeveless Top_Lilac Breeze_1.jpg
TA25300-2-LIL-M,Sprite Sleeveless Top,9360263382864,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-2_Sprite Sleeveless Top_Lilac Breeze_1.jpg
TA25300-2-LIL-S,Sprite Sleeveless Top,9360263382857,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-2_Sprite Sleeveless Top_Lilac Breeze_1.jpg
TA25300-2-LIL-XL,Sprite Sleeveless Top,9360263382888,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-2_Sprite Sleeveless Top_Lilac Breeze_1.jpg
TA25300-2-LIL-XS,Sprite Sleeveless Top,9360263382840,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25300-2_Sprite Sleeveless Top_Lilac Breeze_1.jpg
TA25302-2-BLUE-L,Tapas Dress,9360263382925,49,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25302-2_Tapas Dress_Blue Blossom_1.jpg
TA25302-2-BLUE-M,Tapas Dress,9360263382918,49,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25302-2_Tapas Dress_Blue Blossom_1.jpg
TA25302-2-BLUE-S,Tapas Dress,9360263382901,49,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25302-2_Tapas Dress_Blue Blossom_1.jpg
TA25302-2-BLUE-XL,Tapas Dress,9360263382932,49,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25302-2_Tapas Dress_Blue Blossom_1.jpg
TA25302-2-BLUE-XS,Tapas Dress,9360263382895,49,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25302-2_Tapas Dress_Blue Blossom_1.jpg
TA25307-1-WHT-L,Odyssey Maxi Dress,9360263314872,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25307-1_Odyssey Maxi Dress_White Emb_1.jpg
TA25307-1-WHT-M,Odyssey Maxi Dress,9360263314865,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25307-1_Odyssey Maxi Dress_White Emb_1.jpg
TA25307-1-WHT-S,Odyssey Maxi Dress,9360263314858,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25307-1_Odyssey Maxi Dress_White Emb_1.jpg
TA25307-1-WHT-XL,Odyssey Maxi Dress,9360263314889,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25307-1_Odyssey Maxi Dress_White Emb_1.jpg
TA25307-1-WHT-XS,Odyssey Maxi Dress,9360263314841,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25307-1_Odyssey Maxi Dress_White Emb_1.jpg
TA25311-1-BLK-L,Ace Of Hearts Ribbed Tank,9360263315176,29,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25311-1_Ace Of Hearts Ribbed Tank_Black Wash_1.jpg
TA25311-1-BLK-M,Ace Of Hearts Ribbed Tank,9360263315169,29,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25311-1_Ace Of Hearts Ribbed Tank_Black Wash_1.jpg
TA25311-1-BLK-S,Ace Of Hearts Ribbed Tank,9360263315152,29,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25311-1_Ace Of Hearts Ribbed Tank_Black Wash_1.jpg
TA25311-1-BLK-XL,Ace Of Hearts Ribbed Tank,9360263315183,29,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25311-1_Ace Of Hearts Ribbed Tank_Black Wash_1.jpg
TA25311-1-BLK-XS,Ace Of Hearts Ribbed Tank,9360263315145,29,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25311-1_Ace Of Hearts Ribbed Tank_Black Wash_1.jpg
TA25311-1-PNK-L,Ace Of Hearts Ribbed Tank,9360263315220,29,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25311-1_Ace Of Hearts Ribbed Tank_Pink Wash_1.jpg
TA25311-1-PNK-M,Ace Of Hearts Ribbed Tank,9360263315213,29,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25311-1_Ace Of Hearts Ribbed Tank_Pink Wash_1.jpg
TA25311-1-PNK-S,Ace Of Hearts Ribbed Tank,9360263315206,29,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25311-1_Ace Of Hearts Ribbed Tank_Pink Wash_1.jpg
TA25311-1-PNK-XL,Ace Of Hearts Ribbed Tank,9360263315237,29,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25311-1_Ace Of Hearts Ribbed Tank_Pink Wash_1.jpg
TA25311-1-PNK-XS,Ace Of Hearts Ribbed Tank,9360263315190,29,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25311-1_Ace Of Hearts Ribbed Tank_Pink Wash_1.jpg
TA25312-3-BLUE-ML,Chantilly Shirt,9360263382956,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25312-3_Chantilly Shirt_Blue Blossom_1.jpg
TA25312-3-BLUE-SM,Chantilly Shirt,9360263382949,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25312-3_Chantilly Shirt_Blue Blossom_1.jpg
TA25313-2-FIES-L,Cantina Asym Dress,9360263382994,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25313-2_Cantina Asym Dress_Fiesta_1.jpg
TA25313-2-FIES-M,Cantina Asym Dress,9360263382987,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25313-2_Cantina Asym Dress_Fiesta_1.jpg
TA25313-2-FIES-S,Cantina Asym Dress,9360263382970,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25313-2_Cantina Asym Dress_Fiesta_1.jpg
TA25313-2-FIES-XL,Cantina Asym Dress,9360263383007,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25313-2_Cantina Asym Dress_Fiesta_1.jpg
TA25313-2-FIES-XS,Cantina Asym Dress,9360263382963,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25313-2_Cantina Asym Dress_Fiesta_1.jpg
TA25314-3-BON-L,Cantina Asym Jumpsuit,9360263383090,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25314-3_Cantina Asym Jumpsuit_Bonita_1.jpg
TA25314-3-BON-XL,Cantina Asym Jumpsuit,9360263383106,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25314-3_Cantina Asym Jumpsuit_Bonita_1.jpg
TA25315-1-PAIS-L,Rosa Frill Dress,9360263315411,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25315-1_Rosa Frill Dress_Paisley Dream_1.jpg
TA25315-1-PAIS-M,Rosa Frill Dress,9360263315404,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25315-1_Rosa Frill Dress_Paisley Dream_1.jpg
TA25315-1-PAIS-S,Rosa Frill Dress,9360263315398,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25315-1_Rosa Frill Dress_Paisley Dream_1.jpg
TA25315-1-PAIS-XL,Rosa Frill Dress,9360263315428,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25315-1_Rosa Frill Dress_Paisley Dream_1.jpg
TA25315-1-PAIS-XS,Rosa Frill Dress,9360263315381,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25315-1_Rosa Frill Dress_Paisley Dream_1.jpg
TA25315-3-BON-L,Rosa Frill Dress,9360263383199,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25315-3_Rosa Frill Dress_Bonita_1.jpg
TA25315-3-BON-M,Rosa Frill Dress,9360263383182,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25315-3_Rosa Frill Dress_Bonita_1.jpg
TA25315-3-BON-S,Rosa Frill Dress,9360263383175,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25315-3_Rosa Frill Dress_Bonita_1.jpg
TA25315-3-BON-XL,Rosa Frill Dress,9360263383205,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25315-3_Rosa Frill Dress_Bonita_1.jpg
TA25315-3-BON-XS,Rosa Frill Dress,9360263383168,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25315-3_Rosa Frill Dress_Bonita_1.jpg
TA25317-2-FIES-L,Pia Wrap Dress,9360263383298,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25317-2_Pia Wrap Dress_Fiesta_1.jpg
TA25317-2-FIES-M,Pia Wrap Dress,9360263383281,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25317-2_Pia Wrap Dress_Fiesta_1.jpg
TA25317-2-FIES-S,Pia Wrap Dress,9360263383274,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25317-2_Pia Wrap Dress_Fiesta_1.jpg
TA25317-2-FIES-XL,Pia Wrap Dress,9360263383304,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25317-2_Pia Wrap Dress_Fiesta_1.jpg
TA25317-3-BON-L,Pia Wrap Dress,9360263383342,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25317-3_Pia Wrap Dress_Bonita_1.jpg
TA25317-3-BON-M,Pia Wrap Dress,9360263383335,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25317-3_Pia Wrap Dress_Bonita_1.jpg
TA25317-3-BON-S,Pia Wrap Dress,9360263383328,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25317-3_Pia Wrap Dress_Bonita_1.jpg
TA25317-3-BON-XL,Pia Wrap Dress,9360263383359,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25317-3_Pia Wrap Dress_Bonita_1.jpg
TA25317-3-BON-XS,Pia Wrap Dress,9360263383311,79,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25317-3_Pia Wrap Dress_Bonita_1.jpg
TA25318-2-FIES-L,Rosa Shirt,9360263383397,49,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25318-2_Rosa Shirt_Fiesta_1.jpg
TA25318-2-FIES-M,Rosa Shirt,9360263383380,49,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25318-2_Rosa Shirt_Fiesta_1.jpg
TA25318-2-FIES-S,Rosa Shirt,9360263383373,49,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25318-2_Rosa Shirt_Fiesta_1.jpg
TA25318-2-FIES-XL,Rosa Shirt,9360263383403,49,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25318-2_Rosa Shirt_Fiesta_1.jpg
TA25318-2-FIES-XS,Rosa Shirt,9360263383366,49,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25318-2_Rosa Shirt_Fiesta_1.jpg
TA25318-3-LIL-L,Rosa Shirt,9360263383441,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25318-3_Rosa Shirt_Lilac Lotus_1.jpg
TA25318-3-LIL-M,Rosa Shirt,9360263383434,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25318-3_Rosa Shirt_Lilac Lotus_1.jpg
TA25318-3-LIL-S,Rosa Shirt,9360263383427,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25318-3_Rosa Shirt_Lilac Lotus_1.jpg
TA25318-3-LIL-XL,Rosa Shirt,9360263383458,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25318-3_Rosa Shirt_Lilac Lotus_1.jpg
TA25318-3-LIL-XS,Rosa Shirt,9360263383410,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25318-3_Rosa Shirt_Lilac Lotus_1.jpg
TA25318-4-PAIS-L,Rosa Shirt,9360263383496,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25318-4_Rosa Shirt_Temple_1.jpg
TA25318-4-PAIS-M,Rosa Shirt,9360263383489,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25318-4_Rosa Shirt_Temple_1.jpg
TA25318-4-PAIS-S,Rosa Shirt,9360263383472,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25318-4_Rosa Shirt_Temple_1.jpg
TA25318-4-PAIS-XL,Rosa Shirt,9360263383502,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25318-4_Rosa Shirt_Temple_1.jpg
TA25318-4-PAIS-XS,Rosa Shirt,9360263383465,39,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25318-4_Rosa Shirt_Temple_1.jpg
TA25319-1-PAIS-L,Rosa Frill Skirt,9360263315619,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25319-1_Rosa Frill Skirt_Paisley Dream_1.jpg
TA25319-1-PAIS-M,Rosa Frill Skirt,9360263315602,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25319-1_Rosa Frill Skirt_Paisley Dream_1.jpg
TA25319-1-PAIS-S,Rosa Frill Skirt,9360263315596,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25319-1_Rosa Frill Skirt_Paisley Dream_1.jpg
TA25319-1-PAIS-XL,Rosa Frill Skirt,9360263315626,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25319-1_Rosa Frill Skirt_Paisley Dream_1.jpg
TA25319-1-PAIS-XS,Rosa Frill Skirt,9360263315589,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25319-1_Rosa Frill Skirt_Paisley Dream_1.jpg
TA25319-2-FIES-L,Rosa Frill Skirt,9360263383540,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25319-2_Rosa Frill Skirt_Fiesta_1.jpg
TA25319-2-FIES-M,Rosa Frill Skirt,9360263383533,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25319-2_Rosa Frill Skirt_Fiesta_1.jpg
TA25319-2-FIES-S,Rosa Frill Skirt,9360263383526,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25319-2_Rosa Frill Skirt_Fiesta_1.jpg
TA25319-2-FIES-XL,Rosa Frill Skirt,9360263383557,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25319-2_Rosa Frill Skirt_Fiesta_1.jpg
TA25319-2-FIES-XS,Rosa Frill Skirt,9360263383519,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25319-2_Rosa Frill Skirt_Fiesta_1.jpg
TA25326-2-FIES-L,Luca Cami,9360263383649,42.5,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25326-2_Luca Cami_Fiesta_1.jpg
TA25326-2-FIES-M,Luca Cami,9360263383632,42.5,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25326-2_Luca Cami_Fiesta_1.jpg
TA25326-2-FIES-S,Luca Cami,9360263383625,42.5,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25326-2_Luca Cami_Fiesta_1.jpg
TA25326-2-FIES-XL,Luca Cami,9360263383656,42.5,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25326-2_Luca Cami_Fiesta_1.jpg
TA25326-2-FIES-XS,Luca Cami,9360263383618,42.5,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25326-2_Luca Cami_Fiesta_1.jpg
TA25327-1-DENBAN-L,Emery Skirt,9360263315886,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25327-1_Emery Skirt_Denim Bandana_1.jpg
TA25327-1-DENBAN-M,Emery Skirt,9360263315879,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25327-1_Emery Skirt_Denim Bandana_1.jpg
TA25327-1-DENBAN-S,Emery Skirt,9360263315862,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25327-1_Emery Skirt_Denim Bandana_1.jpg
TA25327-1-DENBAN-XL,Emery Skirt,9360263315893,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25327-1_Emery Skirt_Denim Bandana_1.jpg
TA25327-1-DENBAN-XS,Emery Skirt,9360263315855,69,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25327-1_Emery Skirt_Denim Bandana_1.jpg
TA25329-1-PAIS-L,Eva Wrap dress,9360263383694,65,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25329-1_Eva Wrap dress_Wild Heart Bandana_1.jpg
TA25329-1-PAIS-M,Eva Wrap dress,9360263383687,65,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25329-1_Eva Wrap dress_Wild Heart Bandana_1.jpg
TA25329-1-PAIS-S,Eva Wrap dress,9360263383670,65,https://cdn2.xorosoft.io/xo10236/FT_ROOT/Internal/ItemImages/TA25329-1_Eva Wrap dress_Wild Heart Bandana_1.jpg
